Year,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Avg,1.59013698630137,38.63808219178082,74.20109589041097,10.40382513661202,65.95068493150686,15.495068493150685,95.68356164383562,4.546530054644808,130.6924109589041,49.36854794520547,27.615972602739724,4.656912568306011,81.66772602739726,64.20726027397261,47.14969863013698,0.58172131147541,0.5856986301369864,84.6493698630137,18.345178082191783,97.14767759562841,19.998246575342463,136.97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79.76846153846154,66.00043835616438,5.406465753424658,26.577240437158473,16.971698630136988,51.98265753424658,65.63632876712329,6.420027322404372,14.214027397260276,3.3096712328767124,13.976904109589041
Std,3.424754563009033,202.0833087442759,356.2710403479068,69.65180054170648,270.71432737754407,67.89536653997861,265.80794952587536,16.477280109817965,455.48954888474486,198.49635886057266,81.40534628499574,19.353021058075736,231.1750802836329,178.20288009803218,135.93594648595516,1.8524572482945285,1.110783195063951,310.686884199471,84.84553536923187,393.91612617674434,105.43528578437272,426.9579267443843,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,248.07618790026513,205.63325670297982,29.924922043172028,122.44571777709359,99.54696437094815,205.03996148510714,238.82384618484406,32.81538444931936,97.31123799973128,26.558102185072148,70.0323390504788
CV,2.1537481314581273,5.230158881624398,4.801425586410346,6.694826145875459,4.104799330874193,4.381740330479373,2.777989708569758,3.624144108095032,3.4852027408689583,4.020704823663951,2.947763146206181,4.155762165214012,2.830678549884933,2.775431926820111,2.8830713755414776,3.184441091897033,1.8965098053996727,3.670279940680587,4.624950217931871,4.054817736522714,5.272226511816933,3.117163807727125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.109953271201696,3.1156347112923966,5.535024803258295,4.607164467154325,5.865468539146729,3.9443916723577517,3.6385923873376202,5.111408846314634,6.846141159013652,8.0243928524551,5.010575911616377
SP_Tim,242.0,160.0,206.0,117.0,196.0,132.0,207.0,188.0,155.0,158.0,199.0,132.0,176.0,187.0,193.0,201.0,247.0,159.0,183.0,161.0,175.0,196.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,177.0,189.0,153.0,151.0,158.0,198.0,178.0,200.0,88.0,188.0,135.0
SP_Mag,1.4,1230.0,487.0,824.0,710.0,185.0,735.0,15.0,1520.0,628.0,44.0,115.0,176.0,884.0,131.0,2.0,1.3,3060.0,104.0,578.0,462.0,3400.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1040.0,1760.0,476.0,724.0,1370.0,444.0,2180.0,183.0,909.0,40.2,490.0
SP_Dur,52.0,28.0,25.0,117.0,20.0,37.0,30.0,32.0,83.0,27.0,11.0,45.0,32.0,40.0,48.0,70.0,62.0,109.0,35.0,74.0,38.0,33.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.0,39.0,18.0,33.0,26.0,19.0,38.0,27.0,26.0,14.0,15.0
SP_ROC,0.16666666666666663,0.0967741935483871,0.07142857142857142,0.08823529411764701,0.1,0.08333333333333333,0.0759493670886076,0.09090909090909098,0.06666666666666667,0.07692307692307693,0.08012820512820512,0.06451612903225812,0.060024009603841535,0.075,0.061249999999999985,0.08064516129032265,0.0869565217391305,0.10389610389610388,0.07043650793650794,0.07407407407407407,0.08012820512820512,0.07868937048503612,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07673267326732677,0.07346938775510208,0.09898107714701597,0.05228758169934645,0.09006622516556288,0.12755102040816327,0.054852320675105516,0.0991501416430594,0.1122994652406416,0.1041666666666666,0.08931419457735246
DS_Tim,294.0,188.0,231.0,234.0,216.0,169.0,237.0,220.0,238.0,185.0,210.0,177.0,208.0,227.0,241.0,271.0,309.0,268.0,218.0,235.0,213.0,229.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,209.0,228.0,171.0,184.0,184.0,217.0,216.0,227.0,114.0,202.0,150.0
DS_Mag_90,0.5,5.320000000000005,9.8,1.5,6.380000000000007,3.8,7.160000000000002,0.61,5.59,9.580000000000002,4.520000000000001,1.3,6.45,7.470000000000002,2.1,0.019000000000000055,0.0,0.9940000000000003,2.2600000000000025,5.530000000000001,6.600000000000017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.900000000000006,7.395,2.61,2.208000000000001,5.87,8.106000000000002,9.906000000000002,0.78,4.094,0.5240000000000004,2.55
DS_Mag_50,0.0,0.6,0.8500000000000001,0.1,0.2,0.35,0.1,0.0,0.08499999999999999,0.03,0.04,0.055,0.0,0.18,0.09,0.0,0.0,0.0,0.0,0.315,0.16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1,0.32,0.0,0.0,0.82,0.16,0.43,0.0,0.0,0.0,0.095
DS_Dur_WS,194.0,288.0,234.0,207.0,194.0,246.0,227.0,246.0,222.0,233.0,229.0,228.0,196.0,254.0,246.0,172.0,136.0,194.0,228.0,238.0,229.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,232.0,260.0,281.0,307.0,281.0,223.0,303.0,193.0,390.0,224.0,276.0
DS_No_Flow,127.0,60.0,26.0,94.0,69.0,111.0,109.0,129.0,87.0,75.0,107.0,102.0,106.0,91.0,97.0,151.0,136.0,99.0,127.0,54.0,92.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,94.0,92.0,174.0,195.0,92.0,91.0,85.0,114.0,225.0,144.0,130.0
FA_Tim,nan,nan,13.0,50.0,44.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,64.0,nan,nan,nan,nan,nan,65.0,44.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43.0,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan
FA_Mag,nan,nan,312.96616846853556,97.94381510444846,19.95278219243434,nan,nan,nan,nan,nan,nan,nan,nan,nan,95.9877645966166,nan,nan,nan,nan,nan,1.026688888468476,353.9931018430956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.551233329659231,nan,nan,nan,nan,496.8449281021088,nan,nan,nan,nan,nan
Wet_Tim,106.0,122.0,110.0,99.0,75.0,44.0,49.0,98.0,100.0,94.0,52.0,73.0,39.0,38.0,115.0,121.0,77.0,79.0,96.0,80.0,107.0,76.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81.0,75.0,122.0,86.0,125.0,99.0,74.0,153.0,54.0,138.0,60.0
FA_Dur,nan,nan,2.0,2.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
Wet_BFL_Mag_10,1.0,1.6,1.9500000000000002,2.8999999999999995,6.5,2.3400000000000003,3.5,2.5800000000000005,36.2,23.3,8.5,0.0,4.5,11.0,11.160000000000004,0.22700000000000004,0.53,6.27,6.46,11.0,2.0,27.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.8,10.89,1.87,0.0,2.008,16.76,7.279,1.846,0.0,0.0,1.908
