Year,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Peak_Fre_2,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_2,286.0000000000003,286.0000000000003,286.0000000000003,286.0000000000003,286.0000000000003,286.0000000000003,286.0000000000003,286.0000000000003,286.0000000000003,286.0000000000003,286.0000000000003,nan,286.0000000000003,286.0000000000003,286.0000000000003,286.0000000000003,286.0000000000003,286.0000000000003,286.0000000000003,286.0000000000003,286.0000000000003
Peak_Dur_5,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_5,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_5,115.00000000000021,115.00000000000021,115.00000000000021,115.00000000000021,115.00000000000021,115.00000000000021,115.00000000000021,115.00000000000021,115.00000000000021,115.00000000000021,115.00000000000021,nan,115.00000000000021,115.00000000000021,115.00000000000021,115.00000000000021,115.00000000000021,115.00000000000021,115.00000000000021,115.00000000000021,115.00000000000021
Peak_Dur_10,nan,1.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_10,nan,1.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_10,94.60000000000001,94.60000000000001,94.60000000000001,94.60000000000001,94.60000000000001,94.60000000000001,94.60000000000001,94.60000000000001,94.60000000000001,94.60000000000001,94.60000000000001,nan,94.60000000000001,94.60000000000001,94.60000000000001,94.60000000000001,94.60000000000001,94.60000000000001,94.60000000000001,94.60000000000001,94.60000000000001
Peak_Dur_20,3.0,1.0,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan
Peak_Fre_20,2.0,1.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan
Peak_20,69.80000000000001,69.80000000000001,69.80000000000001,69.80000000000001,69.80000000000001,69.80000000000001,69.80000000000001,69.80000000000001,69.80000000000001,69.80000000000001,69.80000000000001,nan,69.80000000000001,69.80000000000001,69.80000000000001,69.80000000000001,69.80000000000001,69.80000000000001,69.80000000000001,69.80000000000001,69.80000000000001
Peak_Dur_50,15.0,3.0,12.0,3.0,1.0,2.0,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,1.0,1.0,3.0,nan,nan
Peak_Fre_50,4.0,3.0,4.0,3.0,1.0,2.0,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,1.0,1.0,1.0,nan,nan
Peak_50,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,nan,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
Dur_2,34.0,10.0,22.0,17.0,17.0,5.0,nan,nan,4.0,8.0,6.0,nan,2.0,2.0,4.0,nan,16.0,4.0,6.0,nan,nan
Fre_2,7.0,6.0,3.0,7.0,4.0,2.0,nan,nan,2.0,6.0,2.0,nan,1.0,2.0,3.0,nan,7.0,3.0,3.0,nan,nan
High_2,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,nan,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
Dur_5,57.0,20.0,36.0,36.0,26.0,7.0,3.0,2.0,13.0,26.0,14.0,nan,12.0,31.0,12.0,6.0,54.0,9.0,19.0,4.0,nan
Fre_5,7.0,9.0,5.0,6.0,8.0,3.0,2.0,2.0,8.0,10.0,5.0,nan,4.0,7.0,6.0,4.0,11.0,4.0,5.0,2.0,nan
High_5,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,nan,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
Dur_10,83.0,34.0,44.0,47.0,37.0,16.0,9.0,9.0,28.0,58.0,35.0,nan,42.0,53.0,21.0,16.0,125.0,29.0,34.0,10.0,3.0
Fre_10,11.0,13.0,6.0,10.0,9.0,7.0,4.0,7.0,12.0,11.0,10.0,nan,8.0,8.0,8.0,6.0,15.0,8.0,7.0,4.0,2.0
High_10,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,nan,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Dur_20,105.0,80.0,87.0,63.0,86.0,44.0,23.0,13.0,59.0,110.0,77.0,nan,154.0,100.0,43.0,31.0,185.0,151.0,58.0,32.0,11.0
Fre_20,15.0,17.0,12.0,13.0,15.0,14.0,7.0,8.0,14.0,10.0,14.0,nan,6.0,10.0,12.0,9.0,16.0,10.0,10.0,9.0,8.0
High_20,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,nan,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
